benchmark,reward,walltime,commandline
benchmark://cbench-v1/qsort,0.8668730650154797,0.035425662994384766,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.03571486473083496,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.0347599983215332,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.035688161849975586,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.03529238700866699,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.0363764762878418,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.03638815879821777,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.03500008583068848,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.03664088249206543,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/qsort,0.8668730650154797,0.03564310073852539,opt -mem2reg -simplifycfg -jump-threading -instcombine -newgvn -loop-rotate -sroa -gvn -early-cse-memssa -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
